2970 916 50
3435 81 1 275 4 50
3436 9 1 587 4
3437 0 4
3438 75 8 31 296 261
3439 31 30 662
3440 4 275
3441 194 148 559 282 89 309 253
3442 9 22 25 11
3443 68 22 154
3444 10 9 4
3445 215 8 208
3446 14 0 20 2 9
3447 451 110 476 25
3448 48 0 18
3449 690 22 22 24
3450 22 0 13 9 4
3451 335 272 2 20
3452 107 31 80
3453 92 444 443 267 97 31 398 840 78 631 25
3454 0 8 3
3455 288 286
3456 30 8 31 42
3457 1 80 788
3458 39 31 244 202
3459 20 9
3460 2 10 218 9 15
3461 389 536
3462 9 2
3463 20 30 1
3464 684 95 106
3465 55 0
3466 196 748
3467 0 9
3468 22 369
3469 28 0 4 131 123 1
3470 1 1 4 10
3471 22 22 9
3472 761 420 89 249 8 525 22 117
3473 58 90
3474 30 4 9 368 31
3475 263 22 104 308
3476 299 28
3477 25 39 4 31 244 944
3478 416 256 251
3479 9 0
3480 49 8 483 576 9 262 4
3481 378 22 283 8 244
3482 24 13 0
3483 25 7 2 11 10 0 24
3484 4 118 80 273 89 131 562
3485 382 24 780 28
3486 69 131
3487 30 194 673
3488 22 4
3489 281 477 540 202
3490 145 774 675 113 151
3491 11 387 10 55 8 9
3492 272 739 9 2 310
3493 50 22 45
3494 53 31 15 9
3495 31 148 57
3496 395 0 8 221 386
3497 121
3498 171 448
3499 191 539 427 289 348
3500 1 451 6
3501 189 89 68 56 25
3502 30 56
3503 22 22 145 8 99 31 265
3504 289 946 308 151
3505 212 306 39 908 208
3506 194 224 4 39 639 1 78 12 80 938 163 2 181 34 25 0 173 901 430 121 13 324 90 51
3507 80 512 31 247 158 263
3508 2 7 9
3509 458 390 22
3510 744 31 416 552
3511 191 79 799 309
3512 8 4 31 546
3513 880 22
3514 89 31
3515 659 441 77 116
3516 1 22 1
3517 89 73 696 117
3518 25 31 107 546
3519 17
3520 28 302 80 22
3521 947 117 31 42
3522 24 248 644 202 482
3523 117 215 56
3524 332 15 22
3525 4 0 12 43
3526 769 4
3527 9 31 135
3528 79 22 353 4 81
3529 8 811 31
3530 30 424 22 839 66 233 585 265 584
3531 444 118 441
3532 160 170 51 372 8 468 466 337 242 532 202
3533 11 10 753
3534 761 22 1 110 9 920 42
3535 117 1 39 505 8 158
3536 34 106 18 508
3537 250 154 570
3538 2 0
3539 873 31
3540 780 28 138 191 450 22
3541 65 214 79 289
3542 7 20 5
3543 1 9 22 11
3544 9 1
3545 0 9
3546 16 22 22 12 265 289
3547 571 78 56 118 99 79
3548 19 134 252 0 90 162 70 20 131 9
3549 22 8
3550 627 2 11 10 8 20 82
3551 25 1 365 2 10
3552 361 9
3553 761 50 202 69
3554 8
3555 66 51 39
3556 4
3557 118 20 22
3558 68 25
3559 2 11
3560 24 1 550 304
3561 226 193 24 171 123 310 227 89 217 187 37 351 120 232 157 229 258 8 9 52
3562 744 214 31 425 215 215 85 415 185 552 9 630
3563 439 15 4
3564 30 72 394 31 300 85 416 9
3565 22 841 191
3566 8 80 136
3567 495 66 22 31 51 46
3568 191 777 56 80 756 30 117 78 757 118 566 136
3569 31 30 11
3570 10 34 386 18
3571 95 138 8 93 473 22 25
3572 51 43 342
3573 272 22 0 1 9
3574 1 17 2
3575 676 80 398
3576 117 42 90 22
3577 9 0 31
3578 34 275 85 31 295
3579 0 15
3580 20 0 66 4 80 25
3581 108 118 225 72 254 128 370 259 171
3582 227 7 1 191
3583 106 4 181
3584 22 22 0 15
3585 4 602
3586 20 69 596
3587 117 118 50
3588 25 1 2 47
3589 85 4 121
3590 138 308 28 151
3591 158 22
3592 2 8 21 20 221
3593 0 11
3594 886 855 136 177
3595 2 31
3596 489 10 489 0
3597 85 275 2 0 83 18
3598 22 31
3599 265 517 111
3600 22 49
3601 637 584 691
3602 551 79
3603 90 913
3604 11 8 43 216
3605 328 136 908 709
3606 232 6 7
3607 74 95 50
3608 188 704
3609 30 31 104 518 331
3610 20 22 374 558
3611 10 0 15 9
3612 117 558 733 123 493 84 30 246 31 257 1 120 221 403 56 9 332 90
3613 31 566 78 238 615 80
3614 275 15 7 16 120 0 85 274 276
3615 336 22 212
3616 22 22 4
3617 328 145 135
3618 4 22 81 1 9
3619 90 799 31
3620 117 22 50 69 348 4
3621 55 25
3622 22 31 25
3623 30 349
3624 9 281 755 504
3625 22 834 72 653 80
3626 191 31 22 11
3627 22 763 42
3628 22 9
3629 24 519 22 58
3630 117 575 118
3631 22 12 9
3632 2 0
3633 138 22 131 80 720 326 69 424 135 302 943 323 224 78
3634 2 10 106 1 9
3635 835 22 0 461 220 272
3636 31 1
3637 8 7 175 4
3638 443 370 215 63 56
3639 4 16 34 52 18 0
3640 82 1 11 9 93
3641 443 56 22 64
3642 106 15 55
3643 0
3644 756 228 138 80 253 539 342 375 78 255 125 90
3645 84 22 22
3646 25 275 202 0
3647 2 0 576 9
3648 1 310
3649 7 10 20 232
3650 28 256 355 90
3651 78 8 80
3652 8 22 2
3653 4 1
3654 4 370 28 25 191 31
3655 79 25 22 31
3656 95 93 510 77 72
3657 136 6 25 66 61 7 217
3658 400 90 80 118 1 117 104 420
3659 20 4
3660 90 308
3661 1 208 56
3662 116 80
3663 31 1 9
3664 656 25
3665 9 77 122 8
3666 273 16 77 8 4 9 123 907
3667 22 28 572 89
3668 787 42
3669 9 214
3670 432 68 129 645 66 173 148 117
3671 383 1 519 4 480 545
3672 910 950
3673 2 11 0 9
3674 528 439 327
3675 20 9
3676 22 1
3677 207 25 138
3678 272 82 2 862 131 54 0 121 519 919 4 901 430
3679 25 621 633 187 39 10 0 56 951
3680 1 0
3681 25 182 22 80 720 194 472 924 90
3682 1 9 2
3683 57 131
3684 1 72 31 56 82
3685 30 77
3686 73 11 10 4 1
3687 8 22 117 702
3688 171 152 4
3689 20 58
3690 887 20 917
3691 80 25
3692 188 22 215
3693 456 62 118 66 300 8 425 30 72 459 460 289
3694 58
3695 43 22 825 24 831 99 195 808 348 512 31 202
3696 216 9 1
3697 8 117
3698 1 10 238 9 5
3699 328 92 117 22
3700 476 90 118 120 123 63
3701 299 61 89 65 193 194 51 30 337 9 31 198 90
3702 4 24 9
3703 367
3704 9 0
3705 4 0 2
3706 194 4 39 134 172 78 129 537 80 69 387 31 488 485 419 263 25 66 154 130 289 68 712 51 102 30 152
3707 24 258 40 1
3708 571 187
3709 3 20 10 0
3710 0 2
3711 43 31
3712 11 335 0
3713 58 22 0 4
3714 126 4
3715 272 8 0 12 82 85 22
3716 39 193 8 31 79 219 22 99 22 155
3717 9 7 55
3718 912 56 365 20
3719 22 39 9
3720 95 22 22 671 8 475 4 9 64
3721 22 20 219
3722 43 22 31 191
3723 456 415 118 31 208 390 460 289
3724 160 25 134 228 505 72 128 158 106
3725 86 1
3726 441 600
3727 0 55 9
3728 2 9
3729 25 712 476
3730 42 230 256 409
3731 708 712 89 118
3732 22 283
3733 131 217 4 50
3734 218 22 327 25 114 216 1
3735 273 574 2 0
3736 39 22
3737 95 93 289
3738 117 804 539 24 413 926 217 136 30 31 194 348
3739 2 11 7
3740 138 79 443 472
3741 135 28 1
3742 487 851 450 342 79
3743 94 4 43 107
3744 64 8
3745 518 30
3746 28 25 134 11 667 191 677 136 333 135
3747 181 131
3748 30 418 106
3749 123 254 42 940
3750 9 120
3751 136 167 805 735
3752 8 25
3753 111 789
3754 31 22 218 20
3755 170 39 49 72 31 265
3756 434 546 250
3757 8 376 22 450 154 591 212 546 611 824 80 361 187 571 89 761 56 125
3758 1 11
3759 49 0 99
3760 22 0
3761 767 602 8 31 105 469
3762 8 49
3763 52 394 744 29 30 455
3764 22 306 9
3765 68 1 28 206 22 189 39 267 92 449 846 786 709 31 333 328 110
3766 8
3767 1 7 439
3768 230 10 58 232 226 0
3769 0 327 54 9
3770 50 25
3771 4 111
3772 60 53 22
3773 2 0
3774 308 518 31
3775 515 22 20
3776 342 80 28 486 666 135 145
3777 696
3778 78 80
3779 9 0
3780 0 9
3781 12 499 2 5
3782 202 575 96
3783 505 31
3784 252 83
3785 348 31 952
3786 31 8 2
3787 10 2 0
3788 953 68 8
3789 234 10 365 24
3790 8 659 202
3791 79 844 763 191 31 221 42 152
3792 11 9 2
3793 16 49
3794 65 188 486 145 780
3795 414 128 72 31
3796 2 576 58 13 0 3
3797 22 291
3798 3 230 0
3799 311 272 672 2 1 387 0 576 90 5
3800 16 34 79 270 22 22 0 324
3801 171 61 191 877 331 253
3802 77 72
3803 250 65 30 528
3804 24 49 327 17 681
3805 88 802 0 3 4 9 123
3806 396 22
3807 56 20 9
3808 398 39 128 78 80 22
3809 106 2
3810 11 15 365 594
3811 31 143 77
3812 58 22 191 22
3813 402 823 92
3814 2 8 22 13
3815 272 163 16 10 123 12 42 311 218 84 202 778 273 25 324 6 274 120 51 452 375 7 22 34 275 56 9
3816 77 31 672 249
3817 8 66 133 22
3818 31 4
3819 172 72 117 1
3820 2 0 9
3821 66 77
3822 681 691 439 327
3823 8 4 82
3824 1 2 9
3825 740 6 1 9 327 4 2
3826 659 80 136
3827 92 43 89 118 8 22
3828 239 20 22 240
3829 34 22 589
3830 185 4 161 289
3831 238 541 22 89
3832 923 89
3833 9 2 202
3834 154 253 510 22
3835 11 0 55
3836 659 721 262
3837 10 2 7
3838 708 24 79 877 711 185 31 521
3839 66 187 31 68
3840 647 22
3841 37 373 391 291
3842 49 31 365 29 891 521
3843 20 90
3844 93 58 244 25 95 50
3845 1 2
3846 31 4
3847 220 1 104
3848 129 39 80 31 289 136 24 418 106 886
3849 9 0
3850 118 469 363
3851 0 12
3852 909 292 536 80
3853 418 193 191 56
3854 124 591 78 80
3855 61 661 22 59 5 90 247 8 12 663 216 1
3856 11 25 0
3857 8 414 859 403 261 40
3858 4 49
3859 117 682 49 571
3860 0 1
3861 118
3862 9 10
3863 2 11 225 43 684
3864 58 35 56 18 25 158 918
3865 413 28 630 257
3866 171 254 118 120
3867 134 92
3868 9 1
3869 397 80 31 154 591
3870 41 558 25 18 19 80 191 1
3871 4 16 85 31
3872 234 30 31
3873 93 95
3874 11 0 5
3875 193 61
3876 246 79 528
3877 11 34 6 25
3878 37 9 117
3879 138 936 31 22 147 517 308 211 411 668
3880 140 738 1 191 20 9 31
3881 31 283
3882 65 487
3883 1 20
3884 0 31 55 548 175 1
3885 178 4 30 39 18
3886 31 602 152
3887 1 11 50 8 310 247
3888 2 0 261
3889 11 193 22 1
3890 1 0 10
3891 31 39 57 56 214
3892 8 256 4
3893 3 1
3894 93 202
3895 576 22 1 22
3896 256 320 145 289 434
3897 375 441 131 534
3898 72 22 151 308 31
3899 25 72 31
3900 2 5 9
3901 2 236 0 5 20
3902 22
3903 90 5
3904 220 22 18
3905 72 118 77 425 215 415 457 458 455 416
3906 4 20 0
3907 24 22 20
3908 55 59 0
3909 131 56 855 247
3910 11 8 0
3911 0 43 34
3912 194 57 673
3913 0 25 9
3914 39 90 80 61 25 398 444 31 313 358 725 8 546 263 122 9
3915 519 2 22 155 4
3916 66 522 900 61 8 172 78
3917 336 50 8 31 131 158 187 171 328
3918 627 19 642
3919 31 463 89 681 22
3920 916 659 16 12
3921 25 8 48 106
3922 79 610 90 799 0 50 232
3923 16 353 0 81 1
3924 75 61 68 77 193 99 808 4 165 96 104
3925 22 0
3926 5 783 22 6
3927 22 39
3928 121 80
3929 22 25 121
3930 66 80
3931 698 2 11
3932 792 79 31 89
3933 4 159 69
3934 34 120 123
3935 208 72 214 394 457 185 416 9 212 33
3936 171 43
3937 117 50 95
3938 1 507 80 18
3939 289 22 31
3940 225 22 77 120 136 123 645 143
3941 9 31
3942 80 365 549
3943 50 530 111 9 48
3944 10 729 1 15
3945 49 90 630
3946 395 668 138 526 281 4 135 876 609
3947 104 0
3948 25 16 0 115 20
3949 403 1 68
3950 78 22 121 126 162 22
3951 327 95 202 5
3952 20 299 31 162 22
3953 2 90 17 234
3954 786 31 331
3955 30 473 95
3956 22 72 31 331
3957 79 22 8 4
3958 9 1
3959 78 2
3960 0 9 1
3961 388 178 289 249
3962 15 31 4 106 371
3963 1 9
3964 22 38 9
3965 1 25
3966 80 563 779
3967 34 2 0 10 7 48
3968 20 12 25
3969 377 202 7 311 85 1 386 20 9 127 31 16 232 51
3970 257 22 77 324
3971 16 0 25
3972 31 49 519
3973 1 106 218
3974 9 15 2
3975 118 22 131
3976 311 13 11 0 31 15 106
3977 295 0 2
3978 11 5
3979 177 66 95 586 428 214 74 191 72 9 31 233
3980 48 7 22 11 0 8 4
3981 10 9 1 0
3982 31 44 735
3983 39 16 218
3984 79 22 63
3985 449 89 265 486 653
3986 2 272
3987 30 22 254 39
3988 126 22
3989 187 22
3990 1 25
3991 31 39 20
3992 80 314
3993 399 31
3994 11 753 12 0 4
3995 174 9 15 515
3996 22 929 846 735 118 933 932 443 814
3997 8 223 31 415 416 744 225 85 458 459 9 370 36 441
3998 552 30 77 9
3999 2 218 22 9
4000 77 42 136
4001 28 11 138 359 500
4002 0 352
4003 131 134 619
4004 1 22 31 4
4005 1 0
4006 0 106
4007 327 691 1
4008 11 50 22 9 229
4009 328 178 814 92
4010 8 49 117
4011 31 510
4012 72 80 22 634 107 187 171
4013 90 47 22 335
4014 4 207 1
4015 49 50 0 4
4016 4 16 235 24
4017 704 8 50 253
4018 118 723 948 80 327
4019 0 11 576
4020 639 18
4021 15 1 0 2
4022 191 439 705 634 4 483 370 584 122 78
4023 291 1 289 31
4024 89 95 61 9 882 365
4025 26 4 240 121
4026 48 4 6
4027 0 121
4028 144 34 31 80
4029 25 84 9
4030 11 220 5 31 25 58 49 317 69
4031 22 30 9 31
4032 11 2 9
4033 118 117
4034 9 327 4 2
4035 31 265 331
4036 353 0 317 81
4037 99 20
4038 785 4 42
4039 20 90 15 1
4040 43 225 184 22 0 51 831 9 31 57
4041 509 793 510 289
4042 175
4043 75 441 447 72
4044 79 99 25
4045 22 15 9
4046 262 39 22 80 31 553 125
4047 247 22
4048 741 121
4049 8 22 1
4050 8 22
4051 50 789 333 135
4052 134 22 621
4053 299 191 51 39
4054 0 9 4
4055 10 1 0
4056 10 1 9
4057 31 597
4058 117 8 208 56 215 202
4059 118 188 191
4060 20 99 1 476
4061 95 135 505 357
4062 11 1 6
4063 3 4
4064 22
4065 22 468 539
4066 11 22 225
4067 104 50 1
4068 348 27 225 79
4069 79 72 22
4070 57 673 51 75
4071 22 0 15 20
4072 7 22 185 39 0
4073 43 297 191 415 258 51 195 762 18 31
4074 244 280 22
4075 900 79 117
4076 742 25 283 134
4077 9 1 11 15
4078 250 253 80 22
4079 8 31
4080 148 77 27
4081 0 60 55
4082 254 348 289
4083 305 31 8 84
4084 135 668 733
4085 22 31 9
4086 80 173
4087 198 31 177
4088 0 1
4089 616 20 49
4090 194 66 139 418 804 110 136 108 50 333 253 117
4091 315 267 91 80 214
4092 22 331
4093 79 43
4094 11 0 536 9 15
4095 77 62 837 31
4096 79 8 427 590 123 795
4097 28 842 8 31 477
4098 20 112 8
4099 10 386 47
4100 22 9 2
4101 1 295 78
4102 11 20
4103 79 251 225 388 27 117
4104 119 92 253 134
4105 55 1
4106 1 15 2 0
4107 327 1 440 22
4108 946 30
4109 1 15
4110 66 93 348
4111 20 25 1
4112 10 22 0
4113 187 31 295
4114 331 668 85 823 122 66 22 206 111 68 131 125 428 135
4115 40 305 0 4 9
4116 22 343 255 31 57 78
4117 8 9 2 914
4118 11 9 7
4119 81 1 0 15 310
4120 22 31 9 84
4121 110 92 22
4122 16 275 22 31 104 10 8 4 377 232
4123 4 272 0 289
4124 535 175 1 2
4125 9 20
4126 160 852 31 56 106
4127 289 96 28 135
4128 61 2 11 0 1
4129 2 1 11
4130 10 0 15 1
4131 412 671
4132 370 393 425 30 43
4133 89 30
4134 118 694 476 31
4135 756 4 849 80 562 9
4136 305 9 22
4137 118 79 22 444 228 398 138 397
4138 339 28 780
4139 255 48 25
4140 1 0 324
4141 489 554 879 808 348 136 22
4142 8 2 0
4143 117 454 80
4144 577 918 93 22 514
4145 518 675 411 11
4146 191 64 31
4147 4 0 10 9
4148 22 9
4149 81 2 57
4150 11 55 9
4151 191 605 31 27
4152 8 160
4153 11 56
4154 642 22 218 365
4155 182 645 655 748
4156 9 1 2 20
4157 8 31 735
4158 10 2
4159 4 16 0
4160 22 1 25
4161 72 22 526 31
4162 22 30
4163 353 13 0 2
4164 2 0 4 53 112
4165 31 42 713
4166 2 22
4167 9 82 0
4168 273 227 2 639 39 264 56 801
4169 6 80
4170 66 31 37 171
4171 464 207 339 30 31
4172 68 56
4173 50 305 9
4174 206 31
4175 22 340 92
4176 138 6 20 4
4177 83 18
4178 9 0
4179 12 0 2 81
4180 151 128 131 171
4181 16 34 11 0
4182 7 1 25
4183 66 134 282 479 22 68 51 56 9 57
4184 951 22 20
4185 46 31
4186 22 31
4187 22 1
4188 899 15 1 4
4189 262 84 195 243 895 943
4190 283 9
4191 672 2 0 8 663 551 20 42
4192 79 562 398 228 80 11
4193 173 433
4194 6 4 49
4195 1 22
4196 60 1 2
4197 80 31 530 30 78
4198 22 162 852
4199 9 1 90
4200 225 15 4 42
4201 566 447 78 228 31 80
4202 160 4 485 131
4203 30 74
4204 4 7 13 9
4205 2 234 106 4
4206 93 510
4207 898 557 215 31 173
4208 28 31 398 30 669 42
4209 662 661 9 25 2
4210 649 80 31
4211 65 78 22 105
