2970 1 22 1
2971 22 25 104
2972 118 25 253 191 398
2973 82 18 22 16 34 79
2974 2 9 0
2975 4 1 15
2976 388 207 85 5 716 194 233 8 89 43
2977 2 664 22 31
2978 0 1 499 1
2979 135 151 113 138 473 392 666 210 8 898 504
2980 40 22 309 25 31 92
2981 69 9 80 93 104
2982 22 15 20 4
2983 80 66 11 300
2984 40 4 93 221 22
2985 4 768 90 2 353 162 60 13 332
2986 769 30 22
2987 249 1 120 121 90 22 24 66 152 9 198 2 121 69 25 56 442 11 31 4 1 20
2988 99 39 49 42 51 858 22 31
2989 24 22 49 90 7 273 4 11
2990 9 22 93
2991 170 22 372 20 22
2992 4 672 22
2993 921 22 90
2994 20 10 8 0
2995 335 20 0 44
2996 4 725 12 121 123
2997 348 662 31 188 808 22
2998 8 449 385 89 313 450 486 79 268 104 28 251 222 93
2999 151 718 194 509 31 22
3000 9 191 557 754 6 0 58 79
3001 16 8 57
3002 0 49 647
3003 58 49 12
3004 22 37 396
3005 55 2 0
3006 647 4 0
3007 247 30 4 1
3008 20 170 4
3009 22 487 365
3010 89 249 69
3011 550 22 63 853
3012 25 193 194 50 253 57 922 118 922 130 78 56 66 191 250 107 182 487 582 172 68 363 517 72 280 265 127
3013 22 923 860
3014 775 94 212 358 721
3015 663 238 69 22 52 259 626
3016 56 172 31 882 488 28 37 217 135 418 173 37 398 9 110 78 171 102 291
3017 8 42 300 31
3018 1 22 252 318 80
3019 9 1 11
3020 9 25 1
3021 70 233 370 812 89 758 443 568 427 289 78 380 31 631 309 118 404 398 308
3022 65 487 24 51
3023 28 215 9 89 56 466
3024 430 117 25 22 309 18 0 99 16 48 217 324 4
3025 22 131 72
3026 72 20 18 31 48 46 89
3027 93 117 95
3028 310 31 72 461 467 184 46 89 22 217
3029 131 851 249
3030 1 9 24 22 0 121
3031 105 80 289 30 91 563 31
3032 225 501 116 117 42 56 187 590 441 78 191 79
3033 74 28 898 138 206 94
3034 4 0 216
3035 8 154 22
3036 31 594 8
3037 22 860 20
3038 16 19 289 8 476 20 564 202 185
3039 4 1 913 1
3040 49 0 1
3041 143 249 416
3042 94 398 634 4
3043 1 9 3 25
3044 22 192 128 760
3045 220 22 9 90 85 4
3046 39 31 57
3047 55 10 11
3048 22 342 724
3049 22 8 40 1 15 258
3050 22 135 136
3051 153 117 24
3052 22 221 1
3053 39 22 886 106 77 8 528 51 136 313 52 11
3054 8 90 572
3055 72 22 28
3056 0 2 25
