2970 916 22 50
2971 22 104 220 25
2972 398 191 25 253 22 714 61 80
2973 202 79 80 31 82 16 18 22
2974 275 0 22 9
2975 1 4 5 65 919
2976 72 233 8 194 89 300 673 85 43 716 5 9 630 207 33
2977 9 1 664 2 31 5 0
2978 4 499 8 11 0
2979 135 410 504 667 28 138 666 898 186 145 210 320 191 9 473 151
2980 40 708 309 8 22 25 90 31
2981 9 50 22 93 104 80 22 0
2982 93 22 15 1 58 4
2983 11 39 66 94 80 31
2984 40 93 4 754 24 22 221 221
2985 332 2 13 0 768 31 5 90 202 4 60 1
2986 30 22 22 31
2987 117 43 25 249 95 66 2 22 39 442 22 521 65 91 0 8 56 20 4 837 409 69 9 31 198 93 152 441 90
2988 43 22 110 49 51 8 99 809 858 855 31 42
2989 24 273 121 7 49 11 0 15 90 4 1
2990 95 50 9 0 22
2991 170 22 1 22 0 24 20 4
2992 22 273 53 672
2993 921 22 90 22
2994 49 10 0 8 4 106
2995 0 335 44 7 515 20
2996 4 589 34 763 42 123 121 12
2997 31 348 66 43 22 662 79 188 808
2998 449 28 117 313 95 450 509 79 222 22 61 385 251 89 77 72 8 486 93 104
2999 509 22 718 151 428 194 302 31 575
3000 58 79 470 22 0 367 39 20 6 1 557 9
3001 16 651 57 8 272
3002 11 1 647 49
3003 49 12 34 58
3004 396 50 22
3005 0 90 9 2 10
3006 11 647 4 0
3007 30 4 1 1 1 9 247
3008 335 4 22 20 372
3009 487 8 22 365 348
3010 89 11 131 69
3011 853 467 72 40 550 63 89
3012 53 72 193 50 333 102 265 118 61 131 338 517 136 31 418 127 582 187 110 22 4 280 363 78 182 37 250 487 253 8 130 56 172 148 90 57
3013 39 31 22 860 249
3014 208 775 358 212 94 721 215 215
3015 69 663 238 8 259 52 31 571 128 9
3016 173 28 118 443 882 398 110 22 849 131 488 68 80 217 136 37 172 37 9 171 102 135 31 148 57 152 78
3017 551 8 416 289 31 300 42
3018 252 1 22 121 80 31 1 30
3019 11 0 1 2
3020 6 25 20 1
3021 568 289 79 443 812 191 89 309 118 477 427 150 31 472 562 248 125 72 380 404 78 631 501 308 74 80 11
3022 51 24 315 65 93 487
3023 455 28 56 466 215 22 89 9 72
3024 0 92 217 4 99 48 16 31 430 136 51 253 22 202 80 10 25 117
3025 69 28 135 131 72
3026 30 199 31 89 20 306 18 19 48 46
3027 238 90 95 93 22
3028 721 795 89 8 467 461 72 184 217 46 99 125 117 310
3029 182 249 265 131 80
3030 7 2 1 387 0 60 121 9
3031 91 30 78 42 57 125 289 25 563 105 370
3032 117 56 441 590 118 42 123 265 116 120 501 78 187 191 402 225
3033 924 267 74 138 28 22 898 206 31
3034 4 216 22 0 1
3035 22 8 154 117 52
3036 594 8 31 66
3037 913 11 860 22 20
3038 627 16 80 564 19 476 66 22 265 202 4 78 289
3039 519 1 1 22 4 15 913
3040 11 49 1 0
3041 143 457 249 31
3042 398 397 289 4 80 634
3043 11 25 3 238 20 1 1
3044 89 128 22 192 31 65
3045 9 1 2 4 31 90 220 20 0
3046 546 39 57 4
3047 11 10 1 55
3048 22 342 345 724
3049 15 8 1 49 58 519 521 1 22
3050 28 136 406 22 125
3051 24 4 153 22 117
3052 1 221 4 15
3053 116 313 886 52 453 79 11 39 77 136 24 84 51 8 154
3054 572 8 365 22 90
3055 50 134 22 28 22
3056 31 25 0 9 20
3057 9 1 4 31 30 66 520 57
3058 1 22 0 190 9 4
3059 51 11 31 30 57 167 77 300
3060 24 191 515 0 25 621 8 20 257 324
3061 123 289 444 131 665 118 42
3062 146 505 80 327 738 31
3063 661 216 662 114 1 15 0 9 218
3064 8 15 31 289 536 18 4 144
3065 93 524 431 106 22 439 202 65
3066 6 216 2 0
3067 510 509 511 93 310 123 120
3068 69 31 25 326 520 421 22
3069 25 66 925 844 22 505 89 781 30 435 129 171 31 265 700 244 508
3070 1 58 0 10 55
3071 0 6 15 1
3072 20 1 517 1
3073 16 22 9 218
3074 77 25 22 557 8 104 31 56
3075 77 116 178 914 31
3076 79 22 324 633 1 20 4 515 202
3077 8 0 1 2 9
3078 2 1 10 0 663 13 9
3079 265 118 565 22
3080 887 291 1 11 0 8 496 917 106
3081 96 214 80 552 744 66 31 455 265 215 571 39 30 394 202 748 9
3082 9 1 131 7 62 79 4
3083 50 51 32 33 22 9 31
3084 20 25 56 1
3085 20 0 49 22 40 1
3086 133 22 31 30
3087 4 622 581 681 49 519 1 22
3088 20 108 922 121 31 260 253 74 173 4
3089 248 24 65 22
3090 22 1 24 7 39 1
3091 37 187 128 171 30 37 8 31
3092 8 7 37 258 0
3093 104 22 1 15 4 1
3094 66 30 51 225
3095 2 0 10 8 20 9
3096 22 0 9 2 10 247
3097 2 0 15 9 1
3098 11 0 31 55
3099 11 0 1 2 9
3100 8 7 22 0 1
3101 775 50 24 31 94 90 476 597 453 214 167 22
3102 272 58 34 14 22 353 545 919 2 250 11 22 0 25 15 90 431 43 20 1
3103 885 1 0 1 18 20 9 34
3104 45 572 74 217 253 24 198 64 308
3105 22 79 52 313 22 136 8 886 51 528 77 116
3106 118 33 215 31 571 208 212 30
3107 6 1 39 58
3108 58 332 79 17 15 616 4 659
3109 756 138 78 80 31 570 380 288 131 723 91
3110 24 217 31 22 4
3111 9 6 1 285 7 291
3112 22 49 69 4
3113 551 31 8 134
3114 194 262 24 342 79 134 136 537 64 131 139 182 599 488 485 31 98 265 57 104 66 282 217 118 345 820 148 312 620 110 68 646 102 22 56 152 22 257 331
3115 48 201 58 4 11 15 22 1
3116 812 31 370 484 128 9 50 143 213 302 145 504
3117 398 669 118 90 80 72 191 78 89
3118 175 672 22 5
3119 31 15 10 39 0 9 2 90
3120 2 13 22 0 25 15 114 1 216 104 9
3121 20 25 1 4 18
3122 1 4 22 89 461 22
3123 250 332 90 30 9 1 8 121
3124 388 612 39 42 122 56 848 370 9 125 76 249
3125 64 22 4 880
3126 439 22 1 4 491
3127 1 22 163 47 44
3128 6 7 926 22
3129 919 595 22 4
3130 765 602 134 89 22 604 603 125 22
3131 30 31 361 290 9 117 349 37 92
